holiday,temp,clouds_all,date_time,traffic_volume,weekend
0,277.22,90,2017-11-14 05:00:00,3005,0
0,277.08,90,2017-11-14 06:00:00,5631,0
0,277.22,90,2017-11-14 07:00:00,6212,0
0,277.22,90,2017-11-14 08:00:00,5841,0
0,277.55,90,2017-11-14 09:00:00,5531,0
0,278.08,90,2017-11-14 10:00:00,4398,0
0,278.55,90,2017-11-14 11:00:00,4690,0
0,279.22,90,2017-11-14 12:00:00,4910,0
0,279.28,90,2017-11-14 13:00:00,4952,0
0,279.61,90,2017-11-14 14:00:00,5129,0
0,279.87,90,2017-11-14 15:00:00,5730,0
0,279.94,90,2017-11-14 16:00:00,6717,0
0,279.55,90,2017-11-14 17:00:00,6091,0
0,279.35,90,2017-11-14 18:00:00,4371,0
0,279.28,90,2017-11-14 19:00:00,3202,0
0,279.22,90,2017-11-14 20:00:00,2778,0
0,279.15,90,2017-11-14 21:00:00,3722,0
0,279.55,90,2017-11-14 22:00:00,2381,0
0,279.61,90,2017-11-14 23:00:00,1462,0
0,279.62,90,2017-11-15 00:00:00,608,0
0,279.75,90,2017-11-15 01:00:00,318,0
0,280.15,90,2017-11-15 03:00:00,354,0
0,279.61,90,2017-11-15 04:00:00,911,0
0,279.35,90,2017-11-15 05:00:00,3011,0
0,278.61,75,2017-11-15 06:00:00,6015,0
0,277.75,75,2017-11-15 07:00:00,6580,0
0,276.68,75,2017-11-15 08:00:00,6104,0
0,276.02,90,2017-11-15 09:00:00,5379,0
0,274.79,90,2017-11-15 10:00:00,4687,0
0,274.15,90,2017-11-15 11:00:00,4924,0
0,273.46,90,2017-11-15 12:00:00,5043,0
0,273.3,90,2017-11-15 13:00:00,4945,0
0,273.84,90,2017-11-15 14:00:00,5221,0
0,273.69,90,2017-11-15 15:00:00,5919,0
0,273.42,90,2017-11-15 16:00:00,6923,0
0,272.55,90,2017-11-15 17:00:00,6325,0
0,271.95,90,2017-11-15 18:00:00,4660,0
0,271.79,90,2017-11-15 19:00:00,3216,0
0,271.55,90,2017-11-15 20:00:00,2914,0
0,271.15,90,2017-11-15 21:00:00,2461,0
0,271.15,90,2017-11-15 22:00:00,1957,0
0,270.95,90,2017-11-15 23:00:00,1400,0
0,270.93,90,2017-11-16 00:00:00,604,0
0,270.93,90,2017-11-16 01:00:00,359,0
0,270.86,90,2017-11-16 02:00:00,264,0
0,271.22,90,2017-11-16 03:00:00,375,0
0,271.36,90,2017-11-16 04:00:00,916,0
0,271.21,90,2017-11-16 05:00:00,2967,0
0,271.28,90,2017-11-16 06:00:00,5942,0
0,271.21,90,2017-11-16 07:00:00,6685,0
0,271.02,90,2017-11-16 08:00:00,6029,0
0,271.15,90,2017-11-16 09:00:00,5507,0
0,271.41,90,2017-11-16 10:00:00,4678,0
0,271.58,90,2017-11-16 11:00:00,4943,0
0,272.08,90,2017-11-16 12:00:00,4977,0
0,272.41,90,2017-11-16 13:00:00,5182,0
0,272.72,90,2017-11-16 14:00:00,5315,0
0,273.02,90,2017-11-16 15:00:00,6079,0
0,272.94,90,2017-11-16 16:00:00,6658,0
0,272.86,90,2017-11-16 17:00:00,6125,0
0,273.08,90,2017-11-16 18:00:00,4724,0
0,273.43,90,2017-11-16 19:00:00,3538,0
0,273.51,90,2017-11-16 20:00:00,3132,0
0,273.65,40,2017-11-16 21:00:00,3069,0
0,273.86,75,2017-11-16 22:00:00,3643,0
0,274.08,1,2017-11-16 23:00:00,2158,0
0,274.44,1,2017-11-17 00:00:00,760,0
0,274.58,40,2017-11-17 01:00:00,469,0
0,274.82,1,2017-11-17 02:00:00,316,0
0,274.88,1,2017-11-17 03:00:00,405,0
0,274.88,1,2017-11-17 04:00:00,851,0
0,275.21,75,2017-11-17 05:00:00,2809,0
0,275.55,90,2017-11-17 06:00:00,5672,0
0,275.72,90,2017-11-17 07:00:00,5849,0
0,275.65,90,2017-11-17 08:00:00,5344,0
0,275.36,90,2017-11-17 09:00:00,5132,0
0,275.48,90,2017-11-17 10:00:00,4706,0
0,275.86,90,2017-11-17 11:00:00,5128,0
0,275.86,90,2017-11-17 12:00:00,5308,0
0,275.92,90,2017-11-17 13:00:00,5105,0
0,276.08,90,2017-11-17 14:00:00,5488,0
0,276.51,90,2017-11-17 15:00:00,5906,0
0,276.36,90,2017-11-17 16:00:00,6629,0
0,276.29,90,2017-11-17 17:00:00,5965,0
0,276.08,90,2017-11-17 18:00:00,5100,0
0,276.01,90,2017-11-17 19:00:00,3774,0
0,276.02,90,2017-11-17 20:00:00,3077,0
0,275.65,90,2017-11-17 21:00:00,3030,0
0,275.68,75,2017-11-17 22:00:00,2630,0
0,275.48,90,2017-11-17 23:00:00,2657,0
0,275.28,90,2017-11-18 00:00:00,1222,1
0,274.79,90,2017-11-18 01:00:00,709,1
0,274.69,75,2017-11-18 02:00:00,496,1
0,274.65,90,2017-11-18 03:00:00,433,1
0,274.62,75,2017-11-18 04:00:00,392,1
0,274.51,90,2017-11-18 05:00:00,801,1
0,274.15,90,2017-11-18 06:00:00,1385,1
0,273.61,40,2017-11-18 07:00:00,2115,1
0,273.15,40,2017-11-18 08:00:00,3136,1
0,273.0,1,2017-11-18 09:00:00,3676,1
0,272.72,1,2017-11-18 10:00:00,4034,1
0,274.01,20,2017-11-18 11:00:00,4517,1
0,274.69,1,2017-11-18 12:00:00,4590,1
0,275.0,5,2017-11-18 13:00:00,4876,1
0,275.22,40,2017-11-18 14:00:00,4729,1
0,274.55,40,2017-11-18 15:00:00,4754,1
0,273.55,40,2017-11-18 16:00:00,4939,1
0,272.29,1,2017-11-18 17:00:00,4852,1
0,271.15,40,2017-11-18 18:00:00,4556,1
0,270.61,40,2017-11-18 19:00:00,3733,1
0,269.44,5,2017-11-18 20:00:00,3181,1
0,268.15,5,2017-11-18 21:00:00,3011,1
0,267.49,1,2017-11-18 22:00:00,3358,1
0,267.22,1,2017-11-18 23:00:00,3347,1
0,266.88,1,2017-11-19 00:00:00,1529,1
0,266.48,1,2017-11-19 01:00:00,996,1
0,266.22,1,2017-11-19 02:00:00,726,1
0,265.79,1,2017-11-19 03:00:00,439,1
0,265.61,1,2017-11-19 04:00:00,407,1
0,265.42,1,2017-11-19 05:00:00,738,1
0,264.93,1,2017-11-19 06:00:00,1138,1
0,264.61,1,2017-11-19 07:00:00,1498,1
0,264.79,1,2017-11-19 08:00:00,2214,1
0,266.01,1,2017-11-19 09:00:00,3432,1
0,267.81,1,2017-11-19 10:00:00,4460,1
0,270.01,40,2017-11-19 11:00:00,4195,1
0,271.86,1,2017-11-19 12:00:00,4185,1
0,273.58,75,2017-11-19 13:00:00,4115,1
0,275.36,40,2017-11-19 14:00:00,4121,1
0,276.78,40,2017-11-19 15:00:00,4329,1
0,277.46,40,2017-11-19 16:00:00,4555,1
0,276.29,40,2017-11-19 17:00:00,4505,1
0,273.75,40,2017-11-19 18:00:00,3560,1
0,273.22,5,2017-11-19 19:00:00,2989,1
0,273.62,5,2017-11-19 20:00:00,2477,1
0,273.75,5,2017-11-19 21:00:00,1898,1
0,274.15,1,2017-11-19 22:00:00,1413,1
0,273.61,1,2017-11-19 23:00:00,991,1
0,273.64,1,2017-11-20 00:00:00,484,0
0,273.22,1,2017-11-20 01:00:00,331,0
0,272.48,1,2017-11-20 02:00:00,239,0
0,272.08,1,2017-11-20 03:00:00,373,0
0,272.02,1,2017-11-20 04:00:00,848,0
0,271.94,1,2017-11-20 05:00:00,2851,0
0,272.08,1,2017-11-20 06:00:00,5208,0
0,271.72,1,2017-11-20 07:00:00,6600,0
0,271.61,1,2017-11-20 08:00:00,5918,0
0,272.5,1,2017-11-20 09:00:00,5020,0
0,274.68,1,2017-11-20 10:00:00,4583,0
0,276.36,90,2017-11-20 11:00:00,4556,0
0,278.08,1,2017-11-20 12:00:00,4812,0
0,278.86,90,2017-11-20 13:00:00,4866,0
0,279.65,90,2017-11-20 14:00:00,5095,0
0,280.01,90,2017-11-20 15:00:00,5769,0
0,280.29,75,2017-11-20 16:00:00,6629,0
0,280.28,75,2017-11-20 17:00:00,6013,0
0,279.94,75,2017-11-20 18:00:00,4162,0
0,279.79,75,2017-11-20 19:00:00,3029,0
0,279.01,75,2017-11-20 20:00:00,2612,0
0,279.29,75,2017-11-20 21:00:00,2595,0
0,278.95,1,2017-11-20 22:00:00,3268,0
0,279.02,1,2017-11-20 23:00:00,1174,0
0,278.72,1,2017-11-21 00:00:00,560,0
0,277.35,1,2017-11-21 01:00:00,373,0
0,275.75,1,2017-11-21 02:00:00,247,0
0,274.29,1,2017-11-21 03:00:00,381,0
0,272.94,75,2017-11-21 04:00:00,867,0
0,271.35,40,2017-11-21 05:00:00,2906,0
0,270.61,90,2017-11-21 06:00:00,5793,0
0,270.55,90,2017-11-21 07:00:00,6796,0
0,269.55,75,2017-11-21 08:00:00,5932,0
0,268.69,75,2017-11-21 09:00:00,5354,0
0,268.15,75,2017-11-21 10:00:00,4682,0
0,269.08,75,2017-11-21 11:00:00,4877,0
0,269.69,40,2017-11-21 12:00:00,5069,0
0,270.41,20,2017-11-21 13:00:00,5268,0
0,270.75,5,2017-11-21 14:00:00,5314,0
0,271.58,5,2017-11-21 15:00:00,5823,0
0,271.15,5,2017-11-21 16:00:00,6669,0
0,270.42,1,2017-11-21 17:00:00,6379,0
0,269.51,5,2017-11-21 18:00:00,4670,0
0,268.68,1,2017-11-21 19:00:00,3208,0
0,268.09,5,2017-11-21 20:00:00,2807,0
0,267.15,5,2017-11-21 21:00:00,2583,0
0,266.55,1,2017-11-21 22:00:00,1848,0
0,265.88,1,2017-11-21 23:00:00,1111,0
0,265.55,1,2017-11-22 00:00:00,633,0
0,264.88,1,2017-11-22 01:00:00,422,0
0,264.22,1,2017-11-22 02:00:00,320,0
0,264.3,1,2017-11-22 03:00:00,380,0
0,263.92,1,2017-11-22 04:00:00,861,0
0,263.22,1,2017-11-22 05:00:00,2761,0
0,262.95,1,2017-11-22 06:00:00,5385,0
0,262.55,5,2017-11-22 07:00:00,5983,0
0,262.42,1,2017-11-22 08:00:00,5411,0
0,264.29,1,2017-11-22 09:00:00,5036,0
0,266.35,75,2017-11-22 10:00:00,4830,0
0,267.48,75,2017-11-22 11:00:00,5165,0
0,268.22,90,2017-11-22 12:00:00,5484,0
0,268.94,90,2017-11-22 13:00:00,5650,0
0,269.68,90,2017-11-22 14:00:00,5916,0
0,270.0,40,2017-11-22 15:00:00,5793,0
0,270.81,75,2017-11-22 16:00:00,6032,0
0,271.21,75,2017-11-22 17:00:00,5177,0
0,271.34,90,2017-11-22 18:00:00,4347,0
0,271.75,90,2017-11-22 19:00:00,3179,0
0,272.21,90,2017-11-22 20:00:00,2860,0
0,272.61,90,2017-11-22 21:00:00,2638,0
0,272.55,90,2017-11-22 22:00:00,2077,0
0,272.35,90,2017-11-22 23:00:00,1474,0
1,271.94,1,2017-11-23 00:00:00,1324,0
1,270.94,1,2017-11-23 01:00:00,601,0
1,269.42,1,2017-11-23 02:00:00,416,0
1,268.82,40,2017-11-23 03:00:00,320,0
1,268.15,1,2017-11-23 04:00:00,266,0
1,268.02,1,2017-11-23 05:00:00,423,0
1,267.55,1,2017-11-23 06:00:00,834,0
1,267.37,5,2017-11-23 07:00:00,991,0
1,266.75,5,2017-11-23 08:00:00,1267,0
1,268.86,5,2017-11-23 09:00:00,2227,0
1,271.93,5,2017-11-23 10:00:00,2817,0
1,274.08,5,2017-11-23 11:00:00,3347,0
1,276.01,5,2017-11-23 12:00:00,3169,0
1,277.81,5,2017-11-23 13:00:00,3049,0
1,279.08,5,2017-11-23 14:00:00,2935,0
1,279.95,1,2017-11-23 15:00:00,3278,0
1,280.01,40,2017-11-23 16:00:00,3212,0
1,279.08,75,2017-11-23 17:00:00,3340,0
1,277.48,40,2017-11-23 18:00:00,3267,0
1,277.56,40,2017-11-23 19:00:00,3194,0
1,277.61,40,2017-11-23 20:00:00,2989,0
1,277.75,20,2017-11-23 21:00:00,2730,0
1,278.15,1,2017-11-23 22:00:00,1962,0
1,279.42,1,2017-11-23 23:00:00,1313,0
0,280.08,1,2017-11-24 00:00:00,770,0
0,280.48,1,2017-11-24 01:00:00,467,0
0,280.35,1,2017-11-24 02:00:00,271,0
0,280.35,1,2017-11-24 03:00:00,257,0
0,280.07,1,2017-11-24 04:00:00,403,0
0,279.75,1,2017-11-24 05:00:00,1045,0
0,279.81,1,2017-11-24 06:00:00,2101,0
0,279.72,1,2017-11-24 07:00:00,2419,0
0,279.61,1,2017-11-24 08:00:00,2480,0
0,280.88,1,2017-11-24 09:00:00,2909,0
0,282.28,40,2017-11-24 10:00:00,3405,0
0,284.68,40,2017-11-24 11:00:00,4017,0
0,286.36,1,2017-11-24 12:00:00,4321,0
0,286.77,1,2017-11-24 13:00:00,4334,0
0,288.08,40,2017-11-24 14:00:00,4749,0
0,286.42,90,2017-11-24 15:00:00,4696,0
0,285.02,90,2017-11-24 16:00:00,4482,0
0,283.28,75,2017-11-24 17:00:00,4858,0
0,281.09,5,2017-11-24 18:00:00,5325,0
0,280.43,5,2017-11-24 19:00:00,3279,0
0,280.15,5,2017-11-24 20:00:00,2844,0
0,279.29,1,2017-11-24 21:00:00,2802,0
0,278.88,1,2017-11-24 22:00:00,2297,0
0,277.95,1,2017-11-24 23:00:00,1642,0
0,277.62,1,2017-11-25 00:00:00,1079,1
0,277.08,1,2017-11-25 01:00:00,655,1
0,276.61,1,2017-11-25 02:00:00,516,1
0,276.35,1,2017-11-25 03:00:00,372,1
0,275.62,1,2017-11-25 04:00:00,323,1
0,274.95,1,2017-11-25 05:00:00,595,1
0,274.35,1,2017-11-25 06:00:00,1010,1
0,273.93,5,2017-11-25 07:00:00,1539,1
0,273.28,1,2017-11-25 08:00:00,2133,1
0,273.55,5,2017-11-25 09:00:00,3054,1
0,274.15,5,2017-11-25 10:00:00,3914,1
0,274.88,5,2017-11-25 11:00:00,4734,1
0,275.65,5,2017-11-25 12:00:00,5167,1
0,275.86,20,2017-11-25 13:00:00,4952,1
0,276.72,20,2017-11-25 14:00:00,4461,1
0,276.86,40,2017-11-25 15:00:00,4348,1
0,276.55,75,2017-11-25 16:00:00,4380,1
0,275.22,75,2017-11-25 17:00:00,4490,1
0,273.68,40,2017-11-25 18:00:00,4046,1
0,272.56,5,2017-11-25 19:00:00,3463,1
0,271.36,5,2017-11-25 20:00:00,3005,1
0,270.15,5,2017-11-25 21:00:00,2800,1
0,269.49,1,2017-11-25 22:00:00,2673,1
0,268.54,1,2017-11-25 23:00:00,2584,1
0,268.51,1,2017-11-26 00:00:00,1386,1
0,268.3,1,2017-11-26 01:00:00,938,1
0,268.51,1,2017-11-26 02:00:00,701,1
0,268.94,1,2017-11-26 03:00:00,513,1
0,269.58,1,2017-11-26 04:00:00,454,1
0,269.84,1,2017-11-26 05:00:00,602,1
0,270.58,1,2017-11-26 06:00:00,965,1
0,271.14,40,2017-11-26 07:00:00,1240,1
0,271.68,1,2017-11-26 08:00:00,1769,1
0,273.29,40,2017-11-26 09:00:00,2404,1
0,275.36,1,2017-11-26 10:00:00,3280,1
0,277.81,40,2017-11-26 11:00:00,3886,1
0,279.68,40,2017-11-26 12:00:00,4299,1
0,281.08,40,2017-11-26 13:00:00,4860,1
0,282.5,75,2017-11-26 14:00:00,4871,1
0,282.58,1,2017-11-26 15:00:00,4994,1
0,281.82,75,2017-11-26 16:00:00,4933,1
0,281.08,1,2017-11-26 17:00:00,4794,1
0,278.62,75,2017-11-26 18:00:00,4392,1
0,277.02,1,2017-11-26 19:00:00,3341,1
0,276.55,1,2017-11-26 20:00:00,2839,1
0,275.62,75,2017-11-26 21:00:00,2550,1
0,274.87,75,2017-11-26 22:00:00,1640,1
0,273.72,1,2017-11-26 23:00:00,1009,1
0,273.22,1,2017-11-27 00:00:00,539,0
0,272.58,1,2017-11-27 01:00:00,317,0
0,271.79,1,2017-11-27 02:00:00,213,0
0,272.01,1,2017-11-27 03:00:00,328,0
0,272.95,1,2017-11-27 04:00:00,810,0
0,273.43,1,2017-11-27 05:00:00,2875,0
0,274.22,1,2017-11-27 06:00:00,5636,0
0,275.36,40,2017-11-27 07:00:00,6656,0
0,275.61,75,2017-11-27 08:00:00,5907,0
0,276.48,1,2017-11-27 09:00:00,5063,0
0,278.81,75,2017-11-27 10:00:00,4365,0
0,281.48,75,2017-11-27 11:00:00,4513,0
0,284.14,75,2017-11-27 12:00:00,4933,0
0,286.01,75,2017-11-27 13:00:00,4659,0
0,287.61,75,2017-11-27 14:00:00,4997,0
0,288.38,75,2017-11-27 15:00:00,5748,0
0,287.86,75,2017-11-27 16:00:00,6674,0
0,286.94,1,2017-11-27 17:00:00,5937,0
0,285.88,75,2017-11-27 18:00:00,4171,0
0,285.42,1,2017-11-27 19:00:00,2984,0
0,284.95,40,2017-11-27 20:00:00,2399,0
0,285.15,1,2017-11-27 21:00:00,2051,0
0,284.86,1,2017-11-27 22:00:00,1431,0
0,285.28,1,2017-11-27 23:00:00,955,0
0,284.82,1,2017-11-28 00:00:00,569,0
0,283.82,1,2017-11-28 01:00:00,317,0
0,282.82,1,2017-11-28 02:00:00,254,0
0,281.49,1,2017-11-28 03:00:00,352,0
0,280.82,1,2017-11-28 04:00:00,843,0
0,280.28,1,2017-11-28 05:00:00,3058,0
0,280.29,1,2017-11-28 06:00:00,5917,0
0,280.01,75,2017-11-28 07:00:00,6649,0
0,279.42,75,2017-11-28 08:00:00,6075,0
0,279.68,75,2017-11-28 09:00:00,5320,0
0,279.88,1,2017-11-28 10:00:00,4493,0
0,280.75,40,2017-11-28 11:00:00,4934,0
0,281.58,1,2017-11-28 12:00:00,4980,0
0,283.72,1,2017-11-28 13:00:00,4837,0
0,284.29,20,2017-11-28 14:00:00,5024,0
0,283.35,1,2017-11-28 15:00:00,5756,0
0,282.42,1,2017-11-28 16:00:00,6731,0
0,282.03,1,2017-11-28 17:00:00,5922,0
0,279.55,1,2017-11-28 18:00:00,4740,0
0,278.48,5,2017-11-28 19:00:00,3162,0
0,277.68,5,2017-11-28 20:00:00,2676,0
0,276.58,5,2017-11-28 21:00:00,2378,0
0,275.42,1,2017-11-28 22:00:00,1532,0
0,274.55,1,2017-11-28 23:00:00,946,0
0,273.62,1,2017-11-29 00:00:00,552,0
0,272.55,1,2017-11-29 01:00:00,310,0
0,271.55,1,2017-11-29 02:00:00,274,0
0,270.93,1,2017-11-29 03:00:00,376,0
0,268.88,1,2017-11-29 04:00:00,883,0
0,268.15,1,2017-11-29 05:00:00,3034,0
0,267.79,1,2017-11-29 06:00:00,5956,0
0,267.94,5,2017-11-29 07:00:00,6624,0
0,267.79,40,2017-11-29 08:00:00,6020,0
0,269.71,40,2017-11-29 09:00:00,5331,0
0,272.68,40,2017-11-29 10:00:00,4690,0
0,274.55,75,2017-11-29 11:00:00,4770,0
0,276.55,75,2017-11-29 12:00:00,4982,0
0,278.15,1,2017-11-29 13:00:00,4983,0
0,279.79,40,2017-11-29 14:00:00,5223,0
0,280.22,75,2017-11-29 15:00:00,5862,0
0,279.92,75,2017-11-29 16:00:00,6685,0
0,279.07,75,2017-11-29 17:00:00,6347,0
0,278.08,1,2017-11-29 18:00:00,4914,0
0,277.58,1,2017-11-29 19:00:00,3716,0
0,277.44,1,2017-11-29 20:00:00,2859,0
0,277.69,40,2017-11-29 21:00:00,2491,0
0,277.93,1,2017-11-29 22:00:00,1780,0
0,278.58,1,2017-11-29 23:00:00,2859,0
0,279.08,1,2017-11-30 00:00:00,732,0
0,279.4,1,2017-11-30 01:00:00,401,0
0,279.44,90,2017-11-30 02:00:00,284,0
0,278.86,75,2017-11-30 03:00:00,395,0
0,278.31,1,2017-11-30 04:00:00,926,0
0,277.15,1,2017-11-30 05:00:00,2967,0
0,276.84,1,2017-11-30 06:00:00,5862,0
0,275.77,5,2017-11-30 07:00:00,6440,0
0,275.35,5,2017-11-30 08:00:00,5819,0
0,275.58,5,2017-11-30 09:00:00,5518,0
0,276.3,5,2017-11-30 10:00:00,4643,0
0,277.88,5,2017-11-30 11:00:00,5089,0
0,279.35,5,2017-11-30 12:00:00,5069,0
0,280.41,5,2017-11-30 13:00:00,5138,0
0,281.15,1,2017-11-30 14:00:00,5338,0
0,280.94,5,2017-11-30 15:00:00,5700,0
0,280.72,5,2017-11-30 16:00:00,6605,0
0,279.49,1,2017-11-30 17:00:00,6241,0
0,276.88,1,2017-11-30 18:00:00,4668,0
0,275.75,1,2017-11-30 19:00:00,3377,0
0,274.22,40,2017-11-30 20:00:00,3106,0
0,272.3,40,2017-11-30 21:00:00,3619,0
0,271.51,1,2017-11-30 22:00:00,2969,0
0,271.31,1,2017-11-30 23:00:00,1383,0
0,271.15,1,2017-12-01 00:00:00,721,0
0,271.3,1,2017-12-01 01:00:00,431,0
0,270.73,1,2017-12-01 02:00:00,291,0
0,270.79,1,2017-12-01 03:00:00,420,0
0,270.75,1,2017-12-01 04:00:00,830,0
0,271.01,1,2017-12-01 05:00:00,2873,0
0,271.82,1,2017-12-01 06:00:00,5650,0
0,272.15,1,2017-12-01 07:00:00,6708,0
0,272.65,75,2017-12-01 08:00:00,5772,0
0,273.79,1,2017-12-01 09:00:00,5335,0
0,275.36,75,2017-12-01 10:00:00,4881,0
0,277.88,75,2017-12-01 11:00:00,5187,0
0,280.29,1,2017-12-01 12:00:00,5421,0
0,281.15,1,2017-12-01 13:00:00,5565,0
0,281.86,1,2017-12-01 14:00:00,5711,0
0,282.68,1,2017-12-01 15:00:00,6284,0
0,282.15,90,2017-12-01 16:00:00,6468,0
0,281.55,90,2017-12-01 17:00:00,6000,0
0,280.3,90,2017-12-01 18:00:00,5037,0
0,279.37,90,2017-12-01 19:00:00,4086,0
0,278.74,75,2017-12-01 20:00:00,3480,0
0,277.44,75,2017-12-01 21:00:00,3043,0
0,275.65,75,2017-12-01 22:00:00,3054,0
0,275.29,20,2017-12-01 23:00:00,3604,0
0,274.22,1,2017-12-02 00:00:00,1479,1
0,273.22,1,2017-12-02 01:00:00,866,1
0,272.48,1,2017-12-02 02:00:00,635,1
0,272.14,1,2017-12-02 03:00:00,489,1
0,271.55,1,2017-12-02 04:00:00,539,1
0,270.51,1,2017-12-02 05:00:00,978,1
0,269.86,1,2017-12-02 06:00:00,1666,1
0,269.62,5,2017-12-02 07:00:00,2386,1
0,269.41,20,2017-12-02 08:00:00,3343,1
0,270.86,1,2017-12-02 09:00:00,4112,1
0,273.21,1,2017-12-02 10:00:00,4562,1
0,275.68,40,2017-12-02 11:00:00,5055,1
0,278.14,40,2017-12-02 12:00:00,5441,1
0,280.3,40,2017-12-02 13:00:00,5516,1
0,281.22,40,2017-12-02 14:00:00,5177,1
0,281.42,40,2017-12-02 15:00:00,5477,1
0,281.08,5,2017-12-02 16:00:00,5397,1
0,278.82,1,2017-12-02 17:00:00,5838,1
0,276.02,5,2017-12-02 18:00:00,5490,1
0,273.8,5,2017-12-02 19:00:00,4140,1
0,272.51,5,2017-12-02 20:00:00,4032,1
0,271.65,5,2017-12-02 21:00:00,3182,1
0,270.87,1,2017-12-02 22:00:00,2623,1
0,270.75,1,2017-12-02 23:00:00,1939,1
0,270.65,1,2017-12-03 00:00:00,1274,1
0,271.09,1,2017-12-03 01:00:00,705,1
0,271.48,1,2017-12-03 02:00:00,577,1
0,271.61,75,2017-12-03 03:00:00,343,1
0,272.15,1,2017-12-03 04:00:00,289,1
0,272.21,20,2017-12-03 05:00:00,476,1
0,272.72,1,2017-12-03 06:00:00,813,1
0,272.48,1,2017-12-03 07:00:00,1131,1
0,272.93,40,2017-12-03 08:00:00,1936,1
0,273.29,1,2017-12-03 09:00:00,2831,1
0,275.08,1,2017-12-03 10:00:00,3515,1
0,276.57,90,2017-12-03 11:00:00,4113,1
0,278.07,90,2017-12-03 12:00:00,4235,1
0,279.51,1,2017-12-03 13:00:00,4516,1
0,281.07,1,2017-12-03 14:00:00,4383,1
0,281.22,1,2017-12-03 15:00:00,4892,1
0,281.44,90,2017-12-03 16:00:00,4962,1
0,280.86,90,2017-12-03 17:00:00,5014,1
0,280.22,90,2017-12-03 18:00:00,4035,1
0,280.62,90,2017-12-03 19:00:00,2993,1
0,281.08,90,2017-12-03 20:00:00,2533,1
0,281.22,90,2017-12-03 21:00:00,2135,1
0,281.65,90,2017-12-03 22:00:00,1782,1
0,281.93,40,2017-12-03 23:00:00,1105,1
0,282.36,1,2017-12-04 00:00:00,573,0
0,282.72,1,2017-12-04 01:00:00,358,0
0,283.08,1,2017-12-04 02:00:00,247,0
0,283.29,40,2017-12-04 03:00:00,407,0
0,283.93,90,2017-12-04 04:00:00,915,0
0,284.07,90,2017-12-04 05:00:00,2938,0
0,283.95,75,2017-12-04 06:00:00,5369,0
0,283.75,40,2017-12-04 07:00:00,5056,0
0,284.02,90,2017-12-04 08:00:00,5454,0
0,284.0,90,2017-12-04 09:00:00,5173,0
0,284.22,40,2017-12-04 10:00:00,4647,0
0,284.72,90,2017-12-04 11:00:00,4641,0
0,285.22,90,2017-12-04 12:00:00,4705,0
0,285.5,90,2017-12-04 13:00:00,5004,0
0,285.95,90,2017-12-04 14:00:00,5165,0
0,285.75,90,2017-12-04 15:00:00,5666,0
0,285.07,90,2017-12-04 16:00:00,6533,0
0,282.55,90,2017-12-04 17:00:00,5912,0
0,280.22,90,2017-12-04 18:00:00,4378,0
0,278.16,90,2017-12-04 19:00:00,3092,0
0,276.69,90,2017-12-04 20:00:00,2556,0
0,274.69,90,2017-12-04 21:00:00,2150,0
0,273.09,90,2017-12-04 22:00:00,1653,0
0,271.72,90,2017-12-04 23:00:00,1763,0
0,270.75,90,2017-12-05 00:00:00,693,0
0,269.75,90,2017-12-05 01:00:00,327,0
0,268.81,90,2017-12-05 02:00:00,278,0
0,268.36,90,2017-12-05 03:00:00,394,0
0,267.42,75,2017-12-05 04:00:00,853,0
0,266.55,90,2017-12-05 05:00:00,2637,0
0,266.08,90,2017-12-05 06:00:00,3657,0
0,265.37,1,2017-12-05 07:00:00,2334,0
0,264.72,75,2017-12-05 08:00:00,2160,0
0,264.43,75,2017-12-05 09:00:00,2578,0
0,264.75,90,2017-12-05 10:00:00,3706,0
0,264.95,90,2017-12-05 11:00:00,3683,0
0,265.35,90,2017-12-05 12:00:00,3991,0
0,265.88,75,2017-12-05 13:00:00,4158,0
0,266.21,75,2017-12-05 14:00:00,4383,0
0,266.22,1,2017-12-05 18:00:00,3936,0
0,266.15,1,2017-12-05 19:00:00,2924,0
0,266.22,5,2017-12-05 20:00:00,2447,0
0,265.94,1,2017-12-05 21:00:00,2278,0
0,265.36,1,2017-12-05 22:00:00,1555,0
0,265.29,1,2017-12-05 23:00:00,1014,0
0,265.22,1,2017-12-06 00:00:00,744,0
0,265.22,1,2017-12-06 01:00:00,585,0
0,265.15,1,2017-12-06 02:00:00,409,0
0,264.86,1,2017-12-06 03:00:00,534,0
0,264.76,1,2017-12-06 04:00:00,1072,0
0,264.69,1,2017-12-06 05:00:00,3067,0
0,264.53,1,2017-12-06 06:00:00,5480,0
0,264.3,5,2017-12-06 07:00:00,5255,0
0,264.38,5,2017-12-06 08:00:00,5113,0
0,264.61,20,2017-12-06 09:00:00,5485,0
0,265.15,75,2017-12-06 10:00:00,4772,0
0,265.46,90,2017-12-06 11:00:00,4861,0
0,265.88,90,2017-12-06 12:00:00,4983,0
0,265.79,90,2017-12-06 13:00:00,5073,0
0,265.82,90,2017-12-06 14:00:00,5155,0
0,265.29,90,2017-12-06 15:00:00,5480,0
0,264.87,90,2017-12-06 16:00:00,5729,0
0,265.02,90,2017-12-06 17:00:00,5196,0
0,265.08,90,2017-12-06 18:00:00,4144,0
0,265.41,90,2017-12-06 19:00:00,3061,0
0,265.58,90,2017-12-06 20:00:00,2753,0
0,265.72,75,2017-12-06 21:00:00,2449,0
